NCI,Start_Time,End_Time,Duration_Minutes,Recommendation
357783980,2024-04-21 04:45:00,2024-04-21 05:15:00,45,Shut Down (Low Utilization)
357783980,2024-04-22 01:00:00,2024-04-22 01:15:00,30,Shut Down (Low Utilization)
357783980,2024-04-22 03:00:00,2024-04-22 03:30:00,45,Shut Down (Low Utilization)
357783980,2024-04-22 04:30:00,2024-04-22 05:15:00,60,Shut Down (Low Utilization)
357783980,2024-04-22 05:45:00,2024-04-22 06:00:00,30,Shut Down (Low Utilization)
357783980,2024-04-23 01:00:00,2024-04-23 01:30:00,45,Shut Down (Low Utilization)
357783980,2024-04-23 02:00:00,2024-04-23 03:45:00,120,Shut Down (Low Utilization)
357783980,2024-04-23 04:45:00,2024-04-23 06:30:00,120,Shut Down (Low Utilization)
357783980,2024-04-24 01:15:00,2024-04-24 01:30:00,30,Shut Down (Low Utilization)
357783980,2024-04-24 02:00:00,2024-04-24 02:30:00,45,Shut Down (Low Utilization)
357783980,2024-04-24 03:15:00,2024-04-24 04:00:00,60,Shut Down (Low Utilization)
357783980,2024-04-24 05:00:00,2024-04-24 05:15:00,30,Shut Down (Low Utilization)
357783980,2024-04-25 01:00:00,2024-04-25 01:45:00,60,Shut Down (Low Utilization)
357783980,2024-04-25 02:45:00,2024-04-25 03:15:00,45,Shut Down (Low Utilization)
357783980,2024-04-25 04:00:00,2024-04-25 05:00:00,75,Shut Down (Low Utilization)
357783980,2024-04-25 05:30:00,2024-04-25 05:45:00,30,Shut Down (Low Utilization)
357783980,2024-04-26 01:00:00,2024-04-26 01:30:00,45,Shut Down (Low Utilization)
357783980,2024-04-26 02:00:00,2024-04-26 03:15:00,90,Shut Down (Low Utilization)
357783980,2024-04-26 03:45:00,2024-04-26 04:30:00,60,Shut Down (Low Utilization)
357783980,2024-04-26 05:30:00,2024-04-26 06:00:00,45,Shut Down (Low Utilization)
357783980,2024-04-26 06:30:00,2024-04-26 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-04-27 01:15:00,2024-04-27 02:00:00,60,Shut Down (Low Utilization)
357783980,2024-04-27 03:30:00,2024-04-27 04:00:00,45,Shut Down (Low Utilization)
357783980,2024-04-27 06:00:00,2024-04-27 06:30:00,45,Shut Down (Low Utilization)
357783980,2024-04-28 01:30:00,2024-04-28 02:30:00,75,Shut Down (Low Utilization)
357783980,2024-04-28 03:00:00,2024-04-28 04:00:00,75,Shut Down (Low Utilization)
357783980,2024-04-28 05:00:00,2024-04-28 06:00:00,75,Shut Down (Low Utilization)
357783980,2024-04-28 06:30:00,2024-04-28 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-04-29 01:00:00,2024-04-29 01:15:00,30,Shut Down (Low Utilization)
357783980,2024-04-29 02:30:00,2024-04-29 02:45:00,30,Shut Down (Low Utilization)
357783980,2024-04-29 04:15:00,2024-04-29 04:30:00,30,Shut Down (Low Utilization)
357783980,2024-04-29 06:15:00,2024-04-29 06:45:00,45,Shut Down (Low Utilization)
357783980,2024-04-30 04:30:00,2024-04-30 05:15:00,60,Shut Down (Low Utilization)
357783980,2024-04-30 06:15:00,2024-04-30 06:45:00,45,Shut Down (Low Utilization)
357783980,2024-05-01 03:45:00,2024-05-01 04:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-01 05:45:00,2024-05-01 06:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-01 06:30:00,2024-05-01 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-02 01:00:00,2024-05-02 01:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-02 01:45:00,2024-05-02 02:15:00,45,Shut Down (Low Utilization)
357783980,2024-05-02 03:00:00,2024-05-02 03:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-02 04:45:00,2024-05-02 05:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-02 06:00:00,2024-05-02 06:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-03 01:30:00,2024-05-03 01:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-03 03:30:00,2024-05-03 03:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-03 05:15:00,2024-05-03 06:15:00,75,Shut Down (Low Utilization)
357783980,2024-05-04 02:00:00,2024-05-04 02:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-04 02:45:00,2024-05-04 03:30:00,60,Shut Down (Low Utilization)
357783980,2024-05-04 04:00:00,2024-05-04 04:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-04 06:00:00,2024-05-04 06:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-05 02:15:00,2024-05-05 02:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-05 03:30:00,2024-05-05 04:15:00,60,Shut Down (Low Utilization)
357783980,2024-05-05 05:00:00,2024-05-05 06:15:00,90,Shut Down (Low Utilization)
357783980,2024-05-06 01:00:00,2024-05-06 01:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-06 03:15:00,2024-05-06 04:15:00,75,Shut Down (Low Utilization)
357783980,2024-05-06 04:45:00,2024-05-06 05:15:00,45,Shut Down (Low Utilization)
357783980,2024-05-06 06:00:00,2024-05-06 06:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-07 01:15:00,2024-05-07 01:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-07 02:00:00,2024-05-07 03:00:00,75,Shut Down (Low Utilization)
357783980,2024-05-07 03:45:00,2024-05-07 05:30:00,120,Shut Down (Low Utilization)
357783980,2024-05-08 02:45:00,2024-05-08 03:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-08 03:45:00,2024-05-08 04:45:00,75,Shut Down (Low Utilization)
357783980,2024-05-08 05:15:00,2024-05-08 05:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-09 01:00:00,2024-05-09 01:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-09 01:45:00,2024-05-09 02:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-09 02:30:00,2024-05-09 02:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-09 03:15:00,2024-05-09 03:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-09 04:30:00,2024-05-09 04:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-09 05:45:00,2024-05-09 06:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-09 06:30:00,2024-05-09 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-10 03:00:00,2024-05-10 04:15:00,90,Shut Down (Low Utilization)
357783980,2024-05-10 05:45:00,2024-05-10 06:30:00,60,Shut Down (Low Utilization)
357783980,2024-05-11 01:00:00,2024-05-11 02:15:00,90,Shut Down (Low Utilization)
357783980,2024-05-11 03:30:00,2024-05-11 03:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-11 04:15:00,2024-05-11 04:45:00,45,Shut Down (Low Utilization)
357783980,2024-05-11 05:15:00,2024-05-11 06:45:00,105,Shut Down (Low Utilization)
357783980,2024-05-12 01:15:00,2024-05-12 02:00:00,60,Shut Down (Low Utilization)
357783980,2024-05-12 02:30:00,2024-05-12 04:00:00,105,Shut Down (Low Utilization)
357783980,2024-05-12 04:30:00,2024-05-12 05:00:00,45,Shut Down (Low Utilization)
357783980,2024-05-12 06:30:00,2024-05-12 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-13 01:15:00,2024-05-13 01:45:00,45,Shut Down (Low Utilization)
357783980,2024-05-13 03:45:00,2024-05-13 04:15:00,45,Shut Down (Low Utilization)
357783980,2024-05-13 04:45:00,2024-05-13 05:45:00,75,Shut Down (Low Utilization)
357783980,2024-05-13 06:15:00,2024-05-13 06:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-14 01:45:00,2024-05-14 02:15:00,45,Shut Down (Low Utilization)
357783980,2024-05-14 03:30:00,2024-05-14 03:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-14 04:15:00,2024-05-14 04:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-14 05:30:00,2024-05-14 05:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-14 06:15:00,2024-05-14 06:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-15 02:00:00,2024-05-15 02:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-15 04:45:00,2024-05-15 05:45:00,75,Shut Down (Low Utilization)
357783980,2024-05-16 01:00:00,2024-05-16 01:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-16 02:15:00,2024-05-16 03:30:00,90,Shut Down (Low Utilization)
357783980,2024-05-16 04:00:00,2024-05-16 04:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-16 05:45:00,2024-05-16 06:45:00,75,Shut Down (Low Utilization)
357783980,2024-05-17 01:15:00,2024-05-17 02:00:00,60,Shut Down (Low Utilization)
357783980,2024-05-17 02:45:00,2024-05-17 03:45:00,75,Shut Down (Low Utilization)
357783980,2024-05-17 05:45:00,2024-05-17 06:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-18 01:00:00,2024-05-18 01:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-18 02:45:00,2024-05-18 03:30:00,60,Shut Down (Low Utilization)
357783980,2024-05-18 05:00:00,2024-05-18 06:00:00,75,Shut Down (Low Utilization)
357783980,2024-05-19 03:15:00,2024-05-19 03:45:00,45,Shut Down (Low Utilization)
357783980,2024-05-19 04:15:00,2024-05-19 04:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-19 05:30:00,2024-05-19 05:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-19 06:30:00,2024-05-19 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-20 01:15:00,2024-05-20 02:30:00,90,Shut Down (Low Utilization)
357783980,2024-05-20 03:00:00,2024-05-20 03:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-20 04:00:00,2024-05-20 04:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-20 05:45:00,2024-05-20 06:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-21 01:00:00,2024-05-21 01:45:00,60,Shut Down (Low Utilization)
357783980,2024-05-21 03:15:00,2024-05-21 04:15:00,75,Shut Down (Low Utilization)
357783980,2024-05-21 06:00:00,2024-05-21 06:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-22 02:30:00,2024-05-22 05:15:00,180,Shut Down (Low Utilization)
357783980,2024-05-22 05:45:00,2024-05-22 06:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-23 01:45:00,2024-05-23 02:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-23 02:45:00,2024-05-23 03:30:00,60,Shut Down (Low Utilization)
357783980,2024-05-23 04:45:00,2024-05-23 05:15:00,45,Shut Down (Low Utilization)
357783980,2024-05-24 01:00:00,2024-05-24 02:30:00,105,Shut Down (Low Utilization)
357783980,2024-05-24 03:45:00,2024-05-24 04:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-24 05:00:00,2024-05-24 05:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-24 06:30:00,2024-05-24 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-25 01:30:00,2024-05-25 02:15:00,60,Shut Down (Low Utilization)
357783980,2024-05-25 04:00:00,2024-05-25 04:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-25 05:00:00,2024-05-25 05:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-26 02:00:00,2024-05-26 02:45:00,60,Shut Down (Low Utilization)
357783980,2024-05-26 05:15:00,2024-05-26 05:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-26 06:30:00,2024-05-26 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-27 01:15:00,2024-05-27 01:30:00,30,Shut Down (Low Utilization)
357783980,2024-05-27 02:15:00,2024-05-27 03:00:00,60,Shut Down (Low Utilization)
357783980,2024-05-27 04:00:00,2024-05-27 05:30:00,105,Shut Down (Low Utilization)
357783980,2024-05-28 02:15:00,2024-05-28 02:45:00,45,Shut Down (Low Utilization)
357783980,2024-05-28 03:30:00,2024-05-28 04:15:00,60,Shut Down (Low Utilization)
357783980,2024-05-28 04:45:00,2024-05-28 05:00:00,30,Shut Down (Low Utilization)
357783980,2024-05-28 06:30:00,2024-05-28 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-29 02:30:00,2024-05-29 02:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-29 03:15:00,2024-05-29 04:15:00,75,Shut Down (Low Utilization)
357783980,2024-05-29 05:00:00,2024-05-29 05:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-29 06:00:00,2024-05-29 06:45:00,60,Shut Down (Low Utilization)
357783980,2024-05-30 01:00:00,2024-05-30 01:45:00,60,Shut Down (Low Utilization)
357783980,2024-05-30 03:45:00,2024-05-30 04:30:00,60,Shut Down (Low Utilization)
357783980,2024-05-30 05:00:00,2024-05-30 05:30:00,45,Shut Down (Low Utilization)
357783980,2024-05-30 06:30:00,2024-05-30 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-05-31 02:00:00,2024-05-31 02:15:00,30,Shut Down (Low Utilization)
357783980,2024-05-31 03:30:00,2024-05-31 04:00:00,45,Shut Down (Low Utilization)
357783980,2024-05-31 04:30:00,2024-05-31 05:45:00,90,Shut Down (Low Utilization)
357783980,2024-06-01 01:00:00,2024-06-01 01:45:00,60,Shut Down (Low Utilization)
357783980,2024-06-01 05:00:00,2024-06-01 06:00:00,75,Shut Down (Low Utilization)
357783980,2024-06-02 02:15:00,2024-06-02 02:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-02 04:15:00,2024-06-02 04:45:00,45,Shut Down (Low Utilization)
357783980,2024-06-02 05:45:00,2024-06-02 06:45:00,75,Shut Down (Low Utilization)
357783980,2024-06-03 00:00:00,2024-06-03 01:15:00,90,Shut Down (Low Utilization)
357783980,2024-06-03 02:45:00,2024-06-03 03:30:00,60,Shut Down (Low Utilization)
357783980,2024-06-03 04:00:00,2024-06-03 04:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-04 04:00:00,2024-06-04 04:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-04 05:00:00,2024-06-04 05:30:00,45,Shut Down (Low Utilization)
357783980,2024-06-05 00:00:00,2024-06-05 02:15:00,150,Shut Down (Low Utilization)
357783980,2024-06-05 02:45:00,2024-06-05 03:15:00,45,Shut Down (Low Utilization)
357783980,2024-06-05 05:00:00,2024-06-05 05:30:00,45,Shut Down (Low Utilization)
357783980,2024-06-06 00:30:00,2024-06-06 01:15:00,60,Shut Down (Low Utilization)
357783980,2024-06-06 02:15:00,2024-06-06 03:15:00,75,Shut Down (Low Utilization)
357783980,2024-06-06 03:45:00,2024-06-06 05:00:00,90,Shut Down (Low Utilization)
357783980,2024-06-06 05:30:00,2024-06-06 05:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-07 01:00:00,2024-06-07 02:15:00,90,Shut Down (Low Utilization)
357783980,2024-06-07 05:15:00,2024-06-07 05:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-08 01:00:00,2024-06-08 02:30:00,105,Shut Down (Low Utilization)
357783980,2024-06-08 03:00:00,2024-06-08 04:45:00,120,Shut Down (Low Utilization)
357783980,2024-06-08 06:15:00,2024-06-08 06:45:00,45,Shut Down (Low Utilization)
357783980,2024-06-09 01:00:00,2024-06-09 02:15:00,90,Shut Down (Low Utilization)
357783980,2024-06-09 03:15:00,2024-06-09 03:45:00,45,Shut Down (Low Utilization)
357783980,2024-06-09 05:00:00,2024-06-09 06:45:00,120,Shut Down (Low Utilization)
357783980,2024-06-10 00:00:00,2024-06-10 00:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-10 01:00:00,2024-06-10 01:30:00,45,Shut Down (Low Utilization)
357783980,2024-06-10 02:45:00,2024-06-10 03:30:00,60,Shut Down (Low Utilization)
357783980,2024-06-10 04:45:00,2024-06-10 05:45:00,75,Shut Down (Low Utilization)
357783980,2024-06-11 01:00:00,2024-06-11 01:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-11 03:15:00,2024-06-11 03:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-11 04:15:00,2024-06-11 04:45:00,45,Shut Down (Low Utilization)
357783980,2024-06-11 05:30:00,2024-06-11 05:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-12 00:00:00,2024-06-12 00:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-12 01:30:00,2024-06-12 01:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-12 03:00:00,2024-06-12 03:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-12 04:00:00,2024-06-12 04:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-12 05:15:00,2024-06-12 05:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-13 01:00:00,2024-06-13 01:30:00,45,Shut Down (Low Utilization)
357783980,2024-06-13 02:00:00,2024-06-13 02:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-13 05:30:00,2024-06-13 05:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-14 00:30:00,2024-06-14 01:00:00,45,Shut Down (Low Utilization)
357783980,2024-06-14 02:45:00,2024-06-14 03:15:00,45,Shut Down (Low Utilization)
357783980,2024-06-14 04:30:00,2024-06-14 04:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-14 05:15:00,2024-06-14 05:45:00,45,Shut Down (Low Utilization)
357783980,2024-06-15 01:00:00,2024-06-15 01:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-15 02:00:00,2024-06-15 02:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-15 02:45:00,2024-06-15 03:00:00,30,Shut Down (Low Utilization)
357783980,2024-06-15 03:30:00,2024-06-15 04:15:00,60,Shut Down (Low Utilization)
357783980,2024-06-15 05:00:00,2024-06-15 06:15:00,90,Shut Down (Low Utilization)
357783980,2024-06-16 01:00:00,2024-06-16 01:45:00,60,Shut Down (Low Utilization)
357783980,2024-06-16 02:30:00,2024-06-16 02:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-16 04:00:00,2024-06-16 05:00:00,75,Shut Down (Low Utilization)
357783980,2024-06-16 05:30:00,2024-06-16 05:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-17 03:15:00,2024-06-17 03:45:00,45,Shut Down (Low Utilization)
357783980,2024-06-17 05:30:00,2024-06-17 05:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-18 00:00:00,2024-06-18 00:45:00,60,Shut Down (Low Utilization)
357783980,2024-06-18 05:15:00,2024-06-18 05:45:00,45,Shut Down (Low Utilization)
357783980,2024-06-19 00:00:00,2024-06-19 00:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-19 01:45:00,2024-06-19 02:30:00,60,Shut Down (Low Utilization)
357783980,2024-06-19 03:15:00,2024-06-19 03:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-19 04:15:00,2024-06-19 05:15:00,75,Shut Down (Low Utilization)
357783980,2024-06-20 00:45:00,2024-06-20 01:00:00,30,Shut Down (Low Utilization)
357783980,2024-06-20 02:30:00,2024-06-20 02:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-20 05:00:00,2024-06-20 05:30:00,45,Shut Down (Low Utilization)
357783980,2024-06-21 01:00:00,2024-06-21 02:00:00,75,Shut Down (Low Utilization)
357783980,2024-06-21 03:00:00,2024-06-21 03:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-21 04:00:00,2024-06-21 04:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-21 05:15:00,2024-06-21 05:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-22 01:00:00,2024-06-22 01:45:00,60,Shut Down (Low Utilization)
357783980,2024-06-22 03:00:00,2024-06-22 03:45:00,60,Shut Down (Low Utilization)
357783980,2024-06-22 04:15:00,2024-06-22 05:00:00,60,Shut Down (Low Utilization)
357783980,2024-06-22 05:30:00,2024-06-22 05:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-23 02:30:00,2024-06-23 02:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-23 03:30:00,2024-06-23 04:00:00,45,Shut Down (Low Utilization)
357783980,2024-06-23 05:00:00,2024-06-23 05:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-23 06:15:00,2024-06-23 06:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-24 00:15:00,2024-06-24 01:00:00,60,Shut Down (Low Utilization)
357783980,2024-06-24 02:15:00,2024-06-24 02:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-24 03:30:00,2024-06-24 03:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-24 04:15:00,2024-06-24 05:45:00,105,Shut Down (Low Utilization)
357783980,2024-06-25 01:45:00,2024-06-25 02:30:00,60,Shut Down (Low Utilization)
357783980,2024-06-25 03:00:00,2024-06-25 04:00:00,75,Shut Down (Low Utilization)
357783980,2024-06-25 04:30:00,2024-06-25 05:45:00,90,Shut Down (Low Utilization)
357783980,2024-06-26 00:30:00,2024-06-26 00:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-26 01:30:00,2024-06-26 02:30:00,75,Shut Down (Low Utilization)
357783980,2024-06-26 03:30:00,2024-06-26 03:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-26 04:15:00,2024-06-26 04:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-26 05:00:00,2024-06-26 05:45:00,60,Shut Down (Low Utilization)
357783980,2024-06-27 00:00:00,2024-06-27 00:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-27 00:45:00,2024-06-27 01:00:00,30,Shut Down (Low Utilization)
357783980,2024-06-27 01:30:00,2024-06-27 01:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-27 02:15:00,2024-06-27 02:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-27 04:30:00,2024-06-27 05:45:00,90,Shut Down (Low Utilization)
357783980,2024-06-28 00:45:00,2024-06-28 01:00:00,30,Shut Down (Low Utilization)
357783980,2024-06-28 02:30:00,2024-06-28 02:45:00,30,Shut Down (Low Utilization)
357783980,2024-06-28 05:00:00,2024-06-28 05:30:00,45,Shut Down (Low Utilization)
357783980,2024-06-29 01:45:00,2024-06-29 02:15:00,45,Shut Down (Low Utilization)
357783980,2024-06-29 03:00:00,2024-06-29 03:15:00,30,Shut Down (Low Utilization)
357783980,2024-06-29 03:45:00,2024-06-29 04:00:00,30,Shut Down (Low Utilization)
357783980,2024-06-29 04:30:00,2024-06-29 05:30:00,75,Shut Down (Low Utilization)
357783980,2024-06-30 01:15:00,2024-06-30 01:30:00,30,Shut Down (Low Utilization)
357783980,2024-06-30 02:00:00,2024-06-30 02:30:00,45,Shut Down (Low Utilization)
357783980,2024-06-30 05:00:00,2024-06-30 05:30:00,45,Shut Down (Low Utilization)
357783980,2024-06-30 06:30:00,2024-06-30 06:45:00,30,Shut Down (Low Utilization)
357783980,2024-07-01 02:45:00,2024-07-01 03:15:00,45,Shut Down (Low Utilization)
357783980,2024-07-02 00:15:00,2024-07-02 01:45:00,105,Shut Down (Low Utilization)
357783980,2024-07-02 05:00:00,2024-07-02 05:15:00,30,Shut Down (Low Utilization)
